instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,weekday_label,month_label,year_label,workingday_label,temp_c,atemp_c,hum_pct,wind_kmh
664,2012-10-25,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,875,6484,7359,Winter,Mist/Cloudy,Thursday,Oct,2012,Working Day,17.85,18.959408000000003,80.0417,8.333125
665,2012-10-26,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,1182,6262,7444,Winter,Mist/Cloudy,Friday,Oct,2012,Working Day,17.654151,18.5015,80.7083,8.875289
666,2012-10-27,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,2643,5209,7852,Winter,Mist/Cloudy,Saturday,Oct,2012,Weekend/Holiday,16.91,17.998777999999994,72.0,15.791364000000002
667,2012-10-28,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,998,3461,4459,Winter,Mist/Cloudy,Sunday,Oct,2012,Weekend/Holiday,14.442499999999999,14.872886000000001,69.4583,26.666535999999997
668,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,2,20,22,Winter,Light Rain/Snow,Monday,Oct,2012,Working Day,12.68,13.000399999999999,88.0,23.9994
669,2012-10-30,4,1,10,0,2,1,2,0.318182,0.309909,0.825455,0.213009,87,1009,1096,Winter,Mist/Cloudy,Tuesday,Oct,2012,Working Day,6.954554000000002,4.453993999999998,82.5455,14.271603
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Winter,Mist/Cloudy,Wednesday,Oct,2012,Working Day,8.802499999999998,7.832599999999999,66.6667,11.166689
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Winter,Mist/Cloudy,Thursday,Nov,2012,Working Day,9.194151000000002,8.416172,58.166700000000006,10.542182
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Winter,Clear,Friday,Nov,2012,Working Day,8.684999999999999,7.498772000000002,52.208299999999994,17.833725
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Winter,Mist/Cloudy,Saturday,Nov,2012,Weekend/Holiday,8.136651,5.373836000000001,49.125,18.125443
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Winter,Clear,Sunday,Nov,2012,Weekend/Holiday,7.314150999999999,5.749507999999999,53.2917,12.000236
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Winter,Clear,Monday,Nov,2012,Working Day,7.000848999999999,4.33295,49.416700000000006,15.833775000000001
676,2012-11-06,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,466,5220,5686,Winter,Clear,Tuesday,Nov,2012,Working Day,5.1991510000000005,2.5834220000000023,56.7083,11.625371
677,2012-11-07,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,326,4709,5035,Winter,Mist/Cloudy,Wednesday,Nov,2012,Working Day,5.904151000000001,2.124986,54.75,20.375236
678,2012-11-08,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,340,4975,5315,Winter,Clear,Thursday,Nov,2012,Working Day,8.552177999999998,6.564806000000001,33.3478,23.304945
679,2012-11-09,4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214558,709,5283,5992,Winter,Clear,Friday,Nov,2012,Working Day,8.998349000000001,7.4572579999999995,54.0833,14.375386
680,2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.0578458,2090,4446,6536,Winter,Clear,Saturday,Nov,2012,Weekend/Holiday,10.290848999999998,9.999841999999997,64.5417,3.8756686
681,2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.1275,2290,4562,6852,Winter,Clear,Sunday,Nov,2012,Weekend/Holiday,11.779150999999999,11.833058000000001,65.91669999999999,8.5425
682,2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,1097,5172,6269,Winter,Clear,Monday,Nov,2012,Weekend/Holiday,14.794999999999998,15.375278000000002,74.16669999999999,11.625639
683,2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,327,3767,4094,Winter,Mist/Cloudy,Tuesday,Nov,2012,Working Day,8.136651,5.3328500000000005,66.29169999999999,22.917082
684,2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,373,5122,5495,Winter,Clear,Wednesday,Nov,2012,Working Day,5.590849,2.583158000000001,55.2083,13.374875
685,2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.152987,320,5125,5445,Winter,Mist/Cloudy,Thursday,Nov,2012,Working Day,7.1183489999999985,5.416471999999999,62.0417,10.250129000000001
686,2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,484,5214,5698,Winter,Clear,Friday,Nov,2012,Working Day,8.215,6.915464,52.4583,11.458675000000001
687,2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,1313,4316,5629,Winter,Clear,Saturday,Nov,2012,Weekend/Holiday,7.275,5.541277999999998,54.541700000000006,12.041843
688,2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,922,3747,4669,Winter,Clear,Sunday,Nov,2012,Weekend/Holiday,8.0975,6.291235999999998,69.2917,15.250004
689,2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,449,5050,5499,Winter,Mist/Cloudy,Monday,Nov,2012,Working Day,9.899151,8.790986,62.3333,15.749489
690,2012-11-20,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,534,5100,5634,Winter,Mist/Cloudy,Tuesday,Nov,2012,Working Day,9.585849,9.124022,68.5,5.542575
691,2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,615,4531,5146,Winter,Clear,Wednesday,Nov,2012,Working Day,8.606651,8.082871999999998,61.375,6.917482000000001
692,2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.0528708,955,1470,2425,Winter,Clear,Thursday,Nov,2012,Weekend/Holiday,7.98,7.124485999999997,58.0417,3.5423436
693,2012-11-23,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,1603,2307,3910,Winter,Clear,Friday,Nov,2012,Working Day,9.311651000000001,8.999413999999998,56.875,9.917407
694,2012-11-24,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,532,1745,2277,Winter,Clear,Saturday,Nov,2012,Weekend/Holiday,5.081650999999999,0.4169719999999977,40.4583,25.250357
695,2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,309,2115,2424,Winter,Clear,Sunday,Nov,2012,Weekend/Holiday,3.554150999999999,1.000478000000001,46.8333,10.083499999999999
696,2012-11-26,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,337,4750,5087,Winter,Clear,Monday,Nov,2012,Working Day,6.726650999999999,6.374264,53.541700000000006,3.1255499999999996
697,2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,123,3836,3959,Winter,Mist/Cloudy,Tuesday,Nov,2012,Working Day,5.708349,2.5828279999999992,78.6667,15.916654
698,2012-11-28,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,198,5062,5260,Winter,Clear,Wednesday,Nov,2012,Working Day,5.943349000000001,3.1242920000000005,50.625,14.125007
699,2012-11-29,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,243,5080,5323,Winter,Clear,Thursday,Nov,2012,Working Day,5.200890000000001,3.695852000000002,55.565200000000004,7.739974
700,2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708,362,5306,5668,Winter,Clear,Friday,Nov,2012,Working Day,6.021651,5.375222000000001,64.95830000000001,3.9175436
701,2012-12-01,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042,951,4240,5191,Winter,Mist/Cloudy,Saturday,Dec,2012,Weekend/Holiday,6.021651,4.915664,80.6667,4.0001814
702,2012-12-02,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379,892,3757,4649,Winter,Mist/Cloudy,Sunday,Dec,2012,Weekend/Holiday,8.3325,7.707728000000003,82.3333,8.333393000000001
703,2012-12-03,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208,555,5679,6234,Winter,Clear,Monday,Dec,2012,Working Day,13.267500000000002,14.082535999999998,76.75,5.5422936
704,2012-12-04,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129,551,6055,6606,Winter,Clear,Tuesday,Dec,2012,Working Day,14.364151,14.957564000000001,73.375,11.666643
705,2012-12-05,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,331,5398,5729,Winter,Clear,Wednesday,Dec,2012,Working Day,12.601651,12.248792000000002,48.5,21.709407
706,2012-12-06,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,340,5035,5375,Winter,Clear,Thursday,Dec,2012,Working Day,4.024151,1.0414639999999977,50.875,11.708518
707,2012-12-07,4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.1306,349,4659,5008,Winter,Mist/Cloudy,Friday,Dec,2012,Working Day,7.0791509999999995,5.249228000000002,76.4167,8.7502
708,2012-12-08,4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.101379,1153,4429,5582,Winter,Mist/Cloudy,Saturday,Dec,2012,Weekend/Holiday,9.938348999999999,9.707528,91.125,6.792393
709,2012-12-09,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,441,2787,3228,Winter,Mist/Cloudy,Sunday,Dec,2012,Weekend/Holiday,10.055848999999998,9.749635999999999,90.5417,10.584325
710,2012-12-10,4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.190308,329,4841,5170,Winter,Mist/Cloudy,Monday,Dec,2012,Working Day,12.484151,12.74795,92.5,12.750636
711,2012-12-11,4,1,12,0,2,1,2,0.353333,0.338363,0.596667,0.296037,282,5219,5501,Winter,Mist/Cloudy,Tuesday,Dec,2012,Working Day,8.606651,6.331958,59.66669999999999,19.834478999999998
712,2012-12-12,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,310,5009,5319,Winter,Mist/Cloudy,Wednesday,Dec,2012,Working Day,5.9825,3.624307999999999,53.833299999999994,10.916779
713,2012-12-13,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,425,5107,5532,Winter,Clear,Thursday,Dec,2012,Working Day,5.904151000000001,3.4164080000000006,48.5833,11.666643
714,2012-12-14,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.131229,429,5182,5611,Winter,Clear,Friday,Dec,2012,Working Day,5.2383489999999995,3.416672000000002,64.29169999999999,8.792343
715,2012-12-15,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,767,4280,5047,Winter,Clear,Saturday,Dec,2012,Weekend/Holiday,7.235849,6.333278,65.0417,7.12545
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,Winter,Mist/Cloudy,Sunday,Dec,2012,Weekend/Holiday,9.037499999999998,8.415907999999998,83.875,6.749714
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,Winter,Mist/Cloudy,Monday,Dec,2012,Working Day,10.486650999999998,10.499000000000002,90.7083,6.583306100000001
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,Winter,Clear,Tuesday,Dec,2012,Working Day,11.309151,11.040728000000001,66.625,14.834067999999998
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,Winter,Clear,Wednesday,Dec,2012,Working Day,7.627500000000001,6.5826920000000015,62.5417,12.334164000000001
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,Winter,Mist/Cloudy,Thursday,Dec,2012,Working Day,7.510000000000002,6.124321999999999,66.79169999999999,8.875021
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,Spring,Mist/Cloudy,Friday,Dec,2012,Working Day,7.353349,3.9166220000000003,55.666700000000006,25.083661000000003
722,2012-12-22,1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407346,205,1544,1749,Spring,Clear,Saturday,Dec,2012,Weekend/Holiday,4.494150999999999,-0.4165420000000015,44.125,27.292182
723,2012-12-23,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.133083,408,1379,1787,Spring,Clear,Sunday,Dec,2012,Weekend/Holiday,3.554150999999999,1.1250859999999996,51.5417,8.916561
724,2012-12-24,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.0772304,174,746,920,Spring,Mist/Cloudy,Monday,Dec,2012,Working Day,2.871288,1.0874000000000024,79.1304,5.1744368000000005
725,2012-12-25,1,1,12,1,2,0,2,0.291304,0.294465,0.734783,0.168726,440,573,1013,Spring,Mist/Cloudy,Tuesday,Dec,2012,Weekend/Holiday,5.691288,3.43469,73.47829999999999,11.304642
726,2012-12-26,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,9,432,441,Spring,Light Rain/Snow,Wednesday,Dec,2012,Working Day,3.4366509999999995,-1.4580219999999997,82.3333,21.208582
727,2012-12-27,1,1,12,0,4,1,2,0.254167,0.226642,0.652917,0.350133,247,1867,2114,Spring,Mist/Cloudy,Thursday,Dec,2012,Working Day,3.945848999999999,-1.0416279999999993,65.29169999999999,23.458911
728,2012-12-28,1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155471,644,2451,3095,Spring,Mist/Cloudy,Friday,Dec,2012,Working Day,3.9066509999999983,0.8330359999999999,59.0,10.416557
729,2012-12-29,1,1,12,0,6,0,2,0.253333,0.2424,0.752917,0.124383,159,1182,1341,Spring,Mist/Cloudy,Saturday,Dec,2012,Weekend/Holiday,3.9066509999999983,-0.0015999999999998238,75.29169999999999,8.333661
730,2012-12-30,1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350754,364,1432,1796,Spring,Clear,Sunday,Dec,2012,Weekend/Holiday,4.024151,-0.7078000000000007,48.3333,23.500518
731,2012-12-31,1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.154846,439,2290,2729,Spring,Mist/Cloudy,Monday,Dec,2012,Working Day,2.144150999999999,-1.2498579999999997,57.75,10.374682
